"uuid:ID","id","codeSystem","code","decode","codeSystemVersion","instanceType"
"2fb6e16c-6c0c-4dc7-9dfc-345cb1926d2a","Code_1","http://www.cdisc.org","C98388","Interventional Study","2023-12-15","Code"
"bdc68f32-3db0-4cca-8a47-1c14ee4b0d0f","Code_2","http://www.cdisc.org","C15601","Phase II Trial","2023-12-15","Code"
"c6e74250-0378-4d79-9abd-2b2fdb8ba2c1","Code_9","http://www.cdisc.org","C132352","Sponsor Approval Date","2023-12-15","Code"
"85be1ed2-cc8e-4d3d-a9db-8859a38e7389","Code_10","http://www.cdisc.org","C68846","Global","2023-12-15","Code"
"de9cf40d-844b-4a2c-abfb-09506865c66d","Code_72","http://www.cdisc.org","C99904x3","IRB/IEC Feedback","2023-12-15","Code"
"206dce03-3c6d-404b-8527-684a3d59a0e6","Code_73","http://www.cdisc.org","C17649","Other","2023-12-15","Code"
"561a9422-cf21-4229-bbb1-25e04a1a227d","Code_75","http://www.cdisc.org","C41129","Region","2023-12-15","Code"
"a0b61af1-9018-48b0-8521-5236bca9615c","Code_74","ISO 3166 1 alpha3","150","Europe","2020-08","Code"
"ad07b5a2-e821-4fed-8a63-c712fa643e37","Code_4","SPONSOR","PHARMA","Eli Lilly","12","Code"
"20c821d1-dbcf-4e1e-a4a9-3cb72ae2c842","Code_76","http://www.cdisc.org","C70793","Clinical Study Sponsor","2023-12-15","Code"
"27bfd8c8-bc04-4f44-9a25-59e5f48615de","Code_77","ISO 3166 1 alpha3","USA","United States of America","2020-08","Code"
"22d41952-d2ee-4124-b629-7257f70f337e","Code_78","http://www.cdisc.org","C93453","Study Registry","2023-12-15","Code"
"707e83fe-2ae6-4a75-9a2c-1090efba0304","Code_79","ISO 3166 1 alpha3","USA","United States of America","2020-08","Code"
"3dfa491f-22a3-4e5b-a82c-dff1f01c020f","Code_137","http://www.cdisc.org","C49656","Treatment Study","2023-12-15","Code"
"2097e3a0-5f6d-411f-967d-6649fdd6ae50","Code_138","http://www.cdisc.org","C49666","Efficacy Study","2023-12-15","Code"
"bba68ef7-052f-4abc-af74-ee0c73b8a7e1","Code_139","http://www.cdisc.org","C49667","Safety Study","2023-12-15","Code"
"92b95f7a-f515-4649-9024-7f6d1fa0f16e","Code_140","http://www.cdisc.org","C49663","Pharmacokinetic Study","2023-12-15","Code"
"f0d04a4a-a088-4f61-9e40-eb7ab01dc40b","Code_134","SPONSOR","MILD_MOD_ALZ","Mild to Moderate Alzheimer's Disease","12","Code"
"8b668a96-2684-423b-89b7-dd77aceca9c5","Code_135","SNOMED","26929004","Alzheimer's disease","January 31, 2018","Code"
"cfa87e46-29a7-4d83-9578-a60e3d723e88","Code_143","http://www.cdisc.org","C99907x1","EXTENSION","2023-12-15","Code"
"7f93ccd9-1acf-442f-98e3-89e392dbd0b4","Code_144","http://www.cdisc.org","C98704","ADAPTIVE","2023-12-15","Code"
"1ed4350b-b46a-494c-8167-5404d4ef8a5b","Code_141","http://www.cdisc.org","C82639","Parallel Study","2023-12-15","Code"
"fe9e758c-e8dc-4fa6-a645-de6834648f28","Code_83","http://www.cdisc.org","C25716","Visit","2023-12-15","Code"
"1f3854c2-771d-40b9-8b41-933f2f347ea8","Code_84","http://www.cdisc.org","C51282","Clinic","2023-12-15","Code"
"53a588fd-7bd4-47c2-a0e0-de941981e5dd","Code_85","http://www.cdisc.org","C175574","In Person","2023-12-15","Code"
"d99d4273-e3ec-4436-90f0-d97531ebe02a","Code_86","http://www.cdisc.org","C25716","Visit","2023-12-15","Code"
"ed3e7a5a-f947-4494-8b3e-06dba9b27578","Code_87","http://www.cdisc.org","C51282","Clinic","2023-12-15","Code"
"bf7fe1ae-5905-406c-810f-aa1e1fb4e389","Code_88","http://www.cdisc.org","C175574","In Person","2023-12-15","Code"
"ba1acdf8-1a37-42d6-b181-e9cfe59caab1","Code_89","http://www.cdisc.org","C25716","Visit","2023-12-15","Code"
"13396aaf-d358-491b-91e4-cbfc7f74d8cc","Code_90","http://www.cdisc.org","C51282","Clinic","2023-12-15","Code"
"ed03e674-b2d0-4e72-91d9-e2de30b2a002","Code_91","http://www.cdisc.org","C175574","In Person","2023-12-15","Code"
"80591f62-9bb7-47dc-ab25-0dbdb66b4a76","Code_92","http://www.cdisc.org","C25716","Visit","2023-12-15","Code"
"a12b653f-763f-4530-b584-eba488d3a534","Code_93","http://www.cdisc.org","C51282","Clinic","2023-12-15","Code"
"3731f9b3-f740-48dd-9894-ffb71e2f232b","Code_94","http://www.cdisc.org","C175574","In Person","2023-12-15","Code"
"d0da8b5b-7284-4217-8876-f86481a3a832","Code_95","http://www.cdisc.org","C25716","Visit","2023-12-15","Code"
"8f0b6ec0-2426-4fac-b6f7-38d6b1d9bbc2","Code_96","http://www.cdisc.org","C51282","Clinic","2023-12-15","Code"
"880d389d-25bd-4da3-beb9-7cc2ca4e6eab","Code_97","http://www.cdisc.org","C175574","In Person","2023-12-15","Code"
"f06c8016-d43a-4616-9f32-d3beb564ab57","Code_98","http://www.cdisc.org","C25716","Visit","2023-12-15","Code"
"a0e778b8-8764-4592-9f03-f603adabbaf0","Code_99","http://www.cdisc.org","C51282","Clinic","2023-12-15","Code"
"f34a3ded-a4c6-4943-9b08-7af12bfe73ac","Code_100","http://www.cdisc.org","C175574","In Person","2023-12-15","Code"
"65a66a95-eb0b-4aaf-88a5-5a4c172da532","Code_101","http://www.cdisc.org","C25716","Visit","2023-12-15","Code"
"23a1194a-7f43-4e51-8891-41cc9d4daa38","Code_102","http://www.cdisc.org","C51282","Clinic","2023-12-15","Code"
"012f3fe7-be02-4a94-84ac-e43498724561","Code_103","http://www.cdisc.org","C175574","In Person","2023-12-15","Code"
"b0ae319c-5fd5-4da5-bc7b-c303c9e7a890","Code_104","http://www.cdisc.org","C171537","Telephone Call","2023-12-15","Code"
"86cfffed-92a5-48ac-b1b7-7be3d3c77d51","Code_105","http://www.cdisc.org","C25716","Visit","2023-12-15","Code"
"a4c343fd-7e5f-4686-b1f0-67ab0b16a537","Code_106","http://www.cdisc.org","C51282","Clinic","2023-12-15","Code"
"f1f8e87b-a7b4-4fca-97d1-3ba5b54d68d5","Code_107","http://www.cdisc.org","C175574","In Person","2023-12-15","Code"
"da387ea7-9212-46ee-9c56-93ba3e476e8c","Code_108","http://www.cdisc.org","C171537","Telephone Call","2023-12-15","Code"
"a7262b15-5546-4a40-9311-0c4a89bad36d","Code_109","http://www.cdisc.org","C25716","Visit","2023-12-15","Code"
"b986aea2-fc37-43f7-b72d-0e3223644ad2","Code_110","http://www.cdisc.org","C51282","Clinic","2023-12-15","Code"
"48e95ef7-02ac-416f-964c-d07f6f584776","Code_111","http://www.cdisc.org","C175574","In Person","2023-12-15","Code"
"76120f5a-3947-4fef-a1a0-c5741d516c95","Code_112","http://www.cdisc.org","C171537","Telephone Call","2023-12-15","Code"
"e87de914-59b0-492b-96a0-ead78e493e13","Code_113","http://www.cdisc.org","C25716","Visit","2023-12-15","Code"
"5dcad912-26c2-47a1-953e-6c0729a74b4a","Code_114","http://www.cdisc.org","C51282","Clinic","2023-12-15","Code"
"aabf4f69-f36f-4464-87e9-a9856530fa70","Code_115","http://www.cdisc.org","C175574","In Person","2023-12-15","Code"
"7b619248-aaac-4033-9a18-88c01f78c782","Code_116","http://www.cdisc.org","C171537","Telephone Call","2023-12-15","Code"
"69dba769-1fcd-490e-8a7e-f227ee4e1b7d","Code_117","http://www.cdisc.org","C25716","Visit","2023-12-15","Code"
"7c10b793-ba53-4b46-adf9-27ff6d212df8","Code_118","http://www.cdisc.org","C51282","Clinic","2023-12-15","Code"
"4e404244-f632-4b2b-89a1-be40238f1c69","Code_119","http://www.cdisc.org","C175574","In Person","2023-12-15","Code"
"f6e4a56d-e1dc-440c-8d86-974e1be8eaf2","Code_120","http://www.cdisc.org","C25716","Visit","2023-12-15","Code"
"1f48e736-f67b-4907-aaaf-a91ad4dbacff","Code_121","http://www.cdisc.org","C51282","Clinic","2023-12-15","Code"
"f74be577-5ae2-4c69-a77f-dd531ab0be02","Code_122","http://www.cdisc.org","C175574","In Person","2023-12-15","Code"
"9df14f45-dc7e-42f9-a5c0-cb07c8e03f01","Code_80","SNOMED","383371000119108","CT of head without contrast","January 31, 2018","Code"
"3f0f3498-54b0-4a83-8e32-6ea5a0dc3793","Code_81","SPONSOR","123","Subject Supine","12","Code"
"127b9ffe-a9c7-4a93-b383-1f72441aeb35","Code_82","SPONSOR","124","Subject Standing","12","Code"
"ee763a7c-ce8c-4e05-b841-2f8358090805","Code_429","http://www.cdisc.org","C82977","Dictionary-derived Term","2023-12-15","Code"
"9405fa78-c2f3-4326-8d8f-8829cceca2bc","Code_430","http://www.cdisc.org","C82571","Reported Event Term","2023-12-15","Code"
"27e73a0e-d661-4b48-9d36-43be6f004b26","Code_431","http://www.cdisc.org","C82517","Observation Start Date Time","2023-12-15","Code"
"89fe671e-8339-47b3-9e75-26ff5053179f","Code_432","http://www.cdisc.org","C16735","Informed Consent","2023-12-15","Code"
"8bee7aeb-021d-448c-979a-98c0a3653083","Code_433","http://www.cdisc.org","C20197","Male","2023-12-15","Code"
"18df9789-2946-40f8-98a5-16ecce8a0517","Code_434","http://www.cdisc.org","C16576","Female","2023-12-15","Code"
"37bd55bc-efd1-49b3-b86f-6a678641321c","Code_435","http://www.cdisc.org","C28421","Sex","2023-12-15","Code"
"323892fb-4505-4b63-b68d-68c69142c8ec","Code_436","http://www.cdisc.org","C28421","Sex","2023-12-15","Code"
"e5eb18d7-d67a-43d2-96e9-493945389642","Code_437","http://www.cdisc.org","C17049","Race","2023-12-15","Code"
"8dc2a83d-e657-4390-ab0a-997d394e620b","Code_438","http://www.cdisc.org","C17049","Race","2023-12-15","Code"
"67970953-8958-45b3-8e03-1cab0c7fd39a","Code_439","http://www.cdisc.org","C174446","TEMP","2023-12-15","Code"
"6f9923a7-146e-4c97-991f-64904a6c91ab","Code_440","http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","Code"
"ac11143a-02ac-426d-92a6-903623f00ec7","Code_441","http://www.cdisc.org","C42559","Degree Celsius","2023-12-15","Code"
"6b56cf17-f21f-44f0-ab32-95d8242e8e42","Code_442","http://www.cdisc.org","C44277","Degree Fahrenheit","2023-12-15","Code"
"c655e86a-b974-4d38-84ef-ddab508519bd","Code_443","http://www.cdisc.org","C42537","Kelvin","2023-12-15","Code"
"29c55b04-5a23-45a8-a458-f80baaca456a","Code_444","http://www.cdisc.org","C44276","Unit of Temperature","2023-12-15","Code"
"20adecd5-db51-4b48-a653-9f777391a110","Code_445","http://www.cdisc.org","C12674","Axilla","2023-12-15","Code"
"ad619c7b-dc94-42b2-8274-cbe639dda53f","Code_446","http://www.cdisc.org","C12394","Ear","2023-12-15","Code"
"d1cbfe77-aff7-4f1d-b4f4-d65162085a62","Code_447","http://www.cdisc.org","C89803","Forehead","2023-12-15","Code"
"f2df56e6-89f9-40a1-b686-549fe84d0b24","Code_448","http://www.cdisc.org","C12421","Oral Cavity","2023-12-15","Code"
"842ddeb9-9fc0-43b5-9e4f-ac366af7eba0","Code_449","http://www.cdisc.org","C12390","Rectum","2023-12-15","Code"
"eea20c1d-c83c-4481-ac2e-ac62d490e161","Code_450","http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","Code"
"781bccfd-35d5-4ea9-abaf-f4f66baa8c5c","Code_451","http://www.cdisc.org","C174446","TEMP","2023-12-15","Code"
"1bed9198-ef93-46c0-8c9e-f2ddef53b566","Code_452","http://www.cdisc.org","C25208","WEIGHT","2023-12-15","Code"
"55e881ff-2f20-4020-8d11-eb6444ce7df8","Code_453","http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","Code"
"13d21ded-0e6c-4100-ba6b-2647db39699a","Code_454","http://www.cdisc.org","C48531","Pound","2023-12-15","Code"
"aa7e9710-1b18-406b-bcb5-c5df4fa4e5de","Code_455","http://www.cdisc.org","C48155","Gram","2023-12-15","Code"
"4a389f1a-d4b1-4407-8d75-9c485f43e12f","Code_456","http://www.cdisc.org","C28252","Kilogram","2023-12-15","Code"
"15f94636-01ec-4e14-b13e-4dcbc084db21","Code_457","http://www.cdisc.org","C48208","Unit of Weight","2023-12-15","Code"
"45924a41-d8ca-4b3a-bb25-7b66d3fd08f5","Code_458","http://www.cdisc.org","C25208","WEIGHT","2023-12-15","Code"
"3d7fe429-5fb7-47b1-ac27-0d48d0d5ae34","Code_459","http://www.cdisc.org","C25347","HEIGHT","2023-12-15","Code"
"491cb8cc-8716-44a1-9690-b3c3e059b861","Code_460","http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","Code"
"06bf85d7-80e9-4ae5-a9ca-51aa882f6ff1","Code_461","http://www.cdisc.org","C49668","Centimeter","2023-12-15","Code"
"14d2ea77-c9bc-4d58-8265-716c0a3f4b26","Code_462","http://www.cdisc.org","C48500","Inch","2023-12-15","Code"
"ee7dbdb7-68b6-49bf-b05f-c5ae2e8dd2f6","Code_463","http://www.cdisc.org","C41139","Meter","2023-12-15","Code"
"75755f58-5cd7-4e9b-b37f-cef3581c90d7","Code_464","http://www.cdisc.org","C168688","Unit of Height","2023-12-15","Code"
"24ebe6d0-1a8a-4dc9-a47c-77eddf197a99","Code_465","http://www.cdisc.org","C25347","HEIGHT","2023-12-15","Code"
"02a99a1f-4928-4fe7-a107-cf9ae8b7bc5d","Code_466","http://www.cdisc.org","C64433","ALT","2023-12-15","Code"
"fd0c2e27-70b7-41c2-91af-6b2803f76497","Code_467","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"7161768d-6dba-4293-ae41-208c9b58ce47","Code_468","http://www.cdisc.org","C67456","Unit per Liter","2023-12-15","Code"
"04855ef7-6480-42ce-881a-58f3a282934a","Code_469","http://www.cdisc.org","C67397","Microkatal per Liter","2023-12-15","Code"
"afc6a63a-3a3b-4f42-8379-09a12e2503db","Code_470","http://www.cdisc.org","C67376","International Unit per Liter","2023-12-15","Code"
"6cecdbf3-b09e-4c77-af43-dacc32ed321f","Code_471","http://www.cdisc.org","C70510","Nanokatal per Liter","2023-12-15","Code"
"a6e85aa3-d54f-44a9-8bf2-a09fe894768b","Code_472","http://www.cdisc.org","C67365","Unit of Catalytic Activity Concentration","2023-12-15","Code"
"00daae97-8f50-491d-b749-3c3b3ebeabc1","Code_473","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"c005e57d-dfa6-44da-a2cf-a6f96fd97282","Code_474","http://www.cdisc.org","C49487","No","2023-12-15","Code"
